post_id,post_country,post_language,likes_cnt,comments_cnt,saved_cnt,post_type
0855,Brazil,English,129,18,11,Image
0855,Brazil,English,132,12,12,Image
0855,Brazil,English,132,16,14,Image
0856,Italy,German,74,14,7,Reel
0856,Italy,German,66,14,9,Reel
0856,Italy,German,76,9,9,Reel
0856,Italy,German,75,9,5,Reel
0856,Italy,German,70,15,8,Reel
0856,Italy,German,66,15,10,Reel
0857,France,Spanish,50,11,1,Text
0857,France,Spanish,45,2,0,Text
0857,France,Spanish,37,10,4,Text
0857,France,Spanish,49,12,6,Text
0857,France,Spanish,44,10,6,Text
0857,France,Spanish,51,9,2,Text
0857,France,Spanish,48,5,1,Text
0858,USA,Hindi,93,15,9,Video
0858,USA,Hindi,88,18,12,Video
0858,USA,Hindi,88,16,9,Video
0858,USA,Hindi,94,14,12,Video
0858,USA,Hindi,95,21,15,Video
0859,Australia,Hindi,137,13,13,Reel
0859,Australia,Hindi,137,21,14,Reel
0859,Australia,Hindi,145,16,12,Reel
0859,Australia,Hindi,142,16,11,Reel
0859,Australia,Hindi,145,12,9,Reel
0859,Australia,Hindi,134,18,15,Reel
0859,Australia,Hindi,144,19,13,Reel
0860,Canada,Hindi,90,19,9,Video
0860,Canada,Hindi,90,17,10,Video
0860,Canada,Hindi,89,10,11,Video
0860,Canada,Hindi,94,17,9,Video
0860,Canada,Hindi,84,17,13,Video
0860,Canada,Hindi,78,12,9,Video
0861,Canada,Spanish,94,19,9,Image
0861,Canada,Spanish,81,20,9,Image
0861,Canada,Spanish,97,13,6,Image
0861,Canada,Spanish,98,21,7,Image
0861,Canada,Spanish,95,16,5,Image
0862,Germany,Spanish,82,15,18,Image
0862,Germany,Spanish,87,6,13,Image
0862,Germany,Spanish,85,6,16,Image
0862,Germany,Spanish,99,13,12,Image
0862,Germany,Spanish,84,7,17,Image
0863,UK,Japanese,53,9,2,Text
0863,UK,Japanese,59,13,7,Text
0863,UK,Japanese,47,10,6,Text
0863,UK,Japanese,49,13,6,Text
0863,UK,Japanese,47,14,3,Text
0863,UK,Japanese,48,11,2,Text
0864,UK,French,91,15,11,Text
0864,UK,French,93,13,15,Text
0864,UK,French,83,20,14,Text
0864,UK,French,82,15,14,Text
0864,UK,French,92,16,10,Text
0864,UK,French,97,22,12,Text
0865,UK,German,118,29,12,Image
0865,UK,German,123,27,14,Image
0865,UK,German,127,29,15,Image
0865,UK,German,112,22,11,Image
0865,UK,German,109,19,17,Image
0866,Germany,Spanish,181,37,7,Video
0866,Germany,Spanish,178,41,11,Video
0866,Germany,Spanish,171,41,8,Video
0866,Germany,Spanish,176,38,6,Video
0866,Germany,Spanish,164,39,12,Video
0866,Germany,Spanish,173,40,11,Video
0867,India,Spanish,79,5,8,Video
0867,India,Spanish,86,9,7,Video
0867,India,Spanish,82,4,4,Video
0867,India,Spanish,91,14,6,Video
0867,India,Spanish,83,10,5,Video
0867,India,Spanish,85,7,2,Video
0867,India,Spanish,95,4,6,Video
0868,Japan,Portuguese,96,27,8,Image
0868,Japan,Portuguese,91,22,9,Image
0868,Japan,Portuguese,103,27,7,Image
0868,Japan,Portuguese,100,22,10,Image
0868,Japan,Portuguese,90,24,9,Image
0868,Japan,Portuguese,94,23,7,Image
0868,Japan,Portuguese,103,20,5,Image
0869,Italy,Portuguese,97,17,4,Image
0869,Italy,Portuguese,106,24,10,Image
0869,Italy,Portuguese,98,25,7,Image
0869,Italy,Portuguese,103,26,4,Image
0869,Italy,Portuguese,98,23,6,Image
0870,Germany,French,244,74,45,Reel
0870,Germany,French,252,69,43,Reel
0870,Germany,French,264,70,42,Reel
0871,Australia,Hindi,96,18,6,Image
0871,Australia,Hindi,111,16,5,Image
0871,Australia,Hindi,110,12,7,Image
0871,Australia,Hindi,94,20,8,Image
0871,Australia,Hindi,99,13,8,Image
0871,Australia,Hindi,113,17,4,Image
0871,Australia,Hindi,96,17,7,Image
0872,India,Japanese,72,15,11,Video
0872,India,Japanese,73,17,6,Video
0872,India,Japanese,58,20,7,Video
0872,India,Japanese,67,20,8,Video
0872,India,Japanese,57,19,12,Video
0872,India,Japanese,74,16,8,Video
0872,India,Japanese,58,19,10,Video
0873,France,Japanese,150,29,18,Video
0873,France,Japanese,156,32,19,Video
0873,France,Japanese,149,29,19,Video
0873,France,Japanese,144,35,19,Video
0873,France,Japanese,150,34,20,Video
0873,France,Japanese,155,28,15,Video
0874,Japan,German,113,20,11,Image
0874,Japan,German,107,20,14,Image
0874,Japan,German,105,21,13,Image
0874,Japan,German,119,16,13,Image
0874,Japan,German,122,14,14,Image
0874,Japan,German,118,20,13,Image
0875,Brazil,Spanish,92,18,15,Image
0875,Brazil,Spanish,93,27,14,Image
0875,Brazil,Spanish,93,25,14,Image
0875,Brazil,Spanish,90,19,13,Image
0875,Brazil,Spanish,102,22,12,Image
0875,Brazil,Spanish,98,20,10,Image
0875,Brazil,Spanish,104,17,15,Image
0876,France,German,105,6,15,Reel
0876,France,German,107,13,14,Reel
0876,France,German,98,13,13,Reel
0876,France,German,104,10,14,Reel
0876,France,German,104,9,14,Reel
0876,France,German,100,15,15,Reel
0877,France,Japanese,70,11,5,Text
0877,France,Japanese,74,10,1,Text
0877,France,Japanese,68,6,2,Text
0877,France,Japanese,65,6,2,Text
0877,France,Japanese,54,3,1,Text
0878,Italy,Portuguese,152,18,12,Video
0878,Italy,Portuguese,156,26,7,Video
0878,Italy,Portuguese,153,23,10,Video
0878,Italy,Portuguese,146,23,6,Video
0878,Italy,Portuguese,144,23,11,Video
0879,Japan,Portuguese,79,20,16,Reel
0879,Japan,Portuguese,71,15,13,Reel
0879,Japan,Portuguese,77,17,13,Reel
0879,Japan,Portuguese,81,18,14,Reel
0879,Japan,Portuguese,75,14,10,Reel
0880,UK,Hindi,111,29,14,Text
0880,UK,Hindi,98,31,19,Text
0880,UK,Hindi,105,24,19,Text
0880,UK,Hindi,115,22,14,Text
0881,India,French,66,12,11,Text
0881,India,French,63,10,9,Text
0881,India,French,74,7,8,Text
0881,India,French,69,12,7,Text
0881,India,French,63,11,10,Text
0881,India,French,66,8,8,Text
0881,India,French,70,8,5,Text
0882,France,Portuguese,119,14,9,Video
0882,France,Portuguese,132,18,12,Video
0882,France,Portuguese,139,12,9,Video
0883,UK,Hindi,96,21,11,Reel
0883,UK,Hindi,83,17,10,Reel
0883,UK,Hindi,98,23,8,Reel
0883,UK,Hindi,89,24,11,Reel
0883,UK,Hindi,102,20,13,Reel
0883,UK,Hindi,99,16,12,Reel
0884,India,French,213,41,44,Reel
0884,India,French,210,50,40,Reel
0884,India,French,219,50,43,Reel
0884,India,French,202,44,43,Reel
0885,India,Spanish,30,7,3,Text
0885,India,Spanish,44,2,2,Text
0885,India,Spanish,39,4,1,Text
0885,India,Spanish,31,9,7,Text
0886,Canada,Spanish,122,20,14,Video
0886,Canada,Spanish,122,17,16,Video
0886,Canada,Spanish,130,22,13,Video
0886,Canada,Spanish,135,17,11,Video
0887,Italy,German,26,1,5,Text
0887,Italy,German,19,3,3,Text
0887,Italy,German,23,7,5,Text
0887,Italy,German,33,11,1,Text
0887,Italy,German,23,3,0,Text
0887,Italy,German,22,11,1,Text
0887,Italy,German,28,7,3,Text
0888,Italy,Hindi,104,27,7,Reel
0888,Italy,Hindi,106,26,9,Reel
0888,Italy,Hindi,105,20,8,Reel
0888,Italy,Hindi,94,23,5,Reel
0888,Italy,Hindi,94,26,10,Reel
0888,Italy,Hindi,103,26,11,Reel
0888,Italy,Hindi,98,19,11,Reel
0889,Canada,English,161,38,29,Reel
0889,Canada,English,169,40,30,Reel
0889,Canada,English,155,43,30,Reel
0889,Canada,English,160,38,27,Reel
0889,Canada,English,151,42,32,Reel
0889,Canada,English,163,42,28,Reel
0890,Germany,Spanish,250,62,26,Reel
0890,Germany,Spanish,251,65,25,Reel
0890,Germany,Spanish,259,66,28,Reel
0891,UK,Japanese,360,36,29,Reel
0891,UK,Japanese,364,40,31,Reel
0891,UK,Japanese,346,38,25,Reel
0892,UK,English,62,14,3,Text
0892,UK,English,49,14,2,Text
0892,UK,English,47,17,7,Text
0892,UK,English,60,8,2,Text
0892,UK,English,53,9,7,Text
0892,UK,English,51,15,7,Text
0892,UK,English,63,8,2,Text
0893,Canada,Hindi,351,58,63,Video
0893,Canada,Hindi,361,62,58,Video
0893,Canada,Hindi,353,62,61,Video
0894,UK,Japanese,134,35,19,Reel
0894,UK,Japanese,130,35,16,Reel
0894,UK,Japanese,121,37,18,Reel
0894,UK,Japanese,122,39,17,Reel
0894,UK,Japanese,119,38,20,Reel
0894,UK,Japanese,135,40,21,Reel
0894,UK,Japanese,136,31,17,Reel
0895,Japan,Spanish,54,14,10,Text
0895,Japan,Spanish,38,6,5,Text
0895,Japan,Spanish,45,13,10,Text
0895,Japan,Spanish,54,8,7,Text
0895,Japan,Spanish,36,5,8,Text
0896,Germany,English,238,60,43,Reel
0896,Germany,English,250,61,40,Reel
0896,Germany,English,240,62,40,Reel
0897,Germany,English,81,7,12,Text
0897,Germany,English,88,10,15,Text
0897,Germany,English,82,10,16,Text
0897,Germany,English,85,14,16,Text
0897,Germany,English,87,13,17,Text
0898,USA,German,172,45,16,Video
0898,USA,German,160,47,20,Video
0898,USA,German,167,42,16,Video
0898,USA,German,168,41,20,Video
0899,Canada,Spanish,140,24,14,Video
0899,Canada,Spanish,147,16,13,Video
0899,Canada,Spanish,144,20,17,Video
0899,Canada,Spanish,138,20,13,Video
0899,Canada,Spanish,134,17,16,Video
0899,Canada,Spanish,128,20,13,Video
0899,Canada,Spanish,147,23,16,Video
0900,Germany,Spanish,103,26,13,Image
0900,Germany,Spanish,111,29,8,Image
0900,Germany,Spanish,112,29,13,Image
0900,Germany,Spanish,106,26,11,Image
0900,Germany,Spanish,102,26,9,Image
0900,Germany,Spanish,94,29,9,Image
0900,Germany,Spanish,99,28,11,Image
0901,Italy,Portuguese,149,37,11,Text
0901,Italy,Portuguese,152,38,9,Text
0901,Italy,Portuguese,153,39,7,Text
0902,Italy,German,49,3,0,Image
0902,Italy,German,35,1,1,Image
0902,Italy,German,49,5,4,Image
0902,Italy,German,47,6,5,Image
0902,Italy,German,54,6,3,Image
0902,Italy,German,52,9,4,Image
0902,Italy,German,48,2,3,Image
0903,Canada,Hindi,161,21,8,Reel
0903,Canada,Hindi,169,20,11,Reel
0903,Canada,Hindi,166,17,10,Reel
0903,Canada,Hindi,163,26,9,Reel
0903,Canada,Hindi,158,21,12,Reel
0904,USA,Spanish,48,15,12,Video
0904,USA,Spanish,55,13,12,Video
0904,USA,Spanish,58,11,11,Video
0904,USA,Spanish,51,15,10,Video
0904,USA,Spanish,53,13,10,Video
0904,USA,Spanish,42,13,12,Video
0905,India,Portuguese,45,5,10,Text
0905,India,Portuguese,60,7,10,Text
0905,India,Portuguese,50,5,10,Text
0906,Italy,French,68,14,13,Video
0906,Italy,French,68,14,8,Video
0906,Italy,French,69,16,8,Video
0906,Italy,French,74,14,8,Video
0906,Italy,French,54,11,9,Video
0906,Italy,French,74,9,12,Video
0907,Brazil,English,87,13,10,Reel
0907,Brazil,English,92,12,8,Reel
0907,Brazil,English,92,15,8,Reel
0907,Brazil,English,98,10,13,Reel
0907,Brazil,English,90,14,11,Reel
0908,USA,Japanese,58,5,3,Text
0908,USA,Japanese,78,2,4,Text
0908,USA,Japanese,67,2,6,Text
0908,USA,Japanese,78,3,8,Text
0908,USA,Japanese,67,3,4,Text
0908,USA,Japanese,67,11,6,Text
0909,Japan,English,55,22,11,Text
0909,Japan,English,53,18,6,Text
0909,Japan,English,67,14,10,Text
0909,Japan,English,64,21,9,Text
0909,Japan,English,71,22,6,Text
0909,Japan,English,60,22,10,Text
0909,Japan,English,66,15,10,Text
0910,USA,English,84,3,8,Image
0910,USA,English,83,8,7,Image
0910,USA,English,89,8,8,Image
0910,USA,English,89,5,2,Image
0911,Japan,English,103,24,23,Video
0911,Japan,English,113,34,19,Video
0911,Japan,English,108,32,23,Video
0911,Japan,English,112,26,24,Video
0912,Italy,French,143,40,7,Reel
0912,Italy,French,155,34,10,Reel
0912,Italy,French,150,37,10,Reel
0912,Italy,French,156,41,11,Reel
0912,Italy,French,142,41,10,Reel
0912,Italy,French,141,40,6,Reel
0912,Italy,French,148,41,10,Reel
0913,Germany,English,119,15,17,Image
0913,Germany,English,108,17,21,Image
0913,Germany,English,113,23,17,Image
0913,Germany,English,102,16,15,Image
0913,Germany,English,117,14,20,Image
0913,Germany,English,105,21,15,Image
0913,Germany,English,106,17,18,Image
0914,Germany,French,85,24,11,Text
0914,Germany,French,81,19,8,Text
0914,Germany,French,71,20,9,Text
0914,Germany,French,76,23,12,Text
0914,Germany,French,78,25,9,Text
0915,France,German,73,21,7,Text
0915,France,German,71,21,6,Text
0915,France,German,66,23,6,Text
0915,France,German,79,19,3,Text
0915,France,German,65,13,4,Text
0915,France,German,66,17,4,Text
0915,France,German,75,20,7,Text
0916,Germany,Japanese,87,22,11,Image
0916,Germany,Japanese,87,13,11,Image
0916,Germany,Japanese,73,20,8,Image
0916,Germany,Japanese,74,20,12,Image
0916,Germany,Japanese,82,18,11,Image
0916,Germany,Japanese,88,13,10,Image
0917,UK,Spanish,93,17,15,Text
0917,UK,Spanish,86,13,16,Text
0917,UK,Spanish,84,19,20,Text
0917,UK,Spanish,94,13,16,Text
0917,UK,Spanish,87,22,18,Text
0918,USA,English,255,39,39,Video
0918,USA,English,261,40,39,Video
0918,USA,English,266,39,39,Video
0919,India,Hindi,173,29,10,Video
0919,India,Hindi,173,31,12,Video
0919,India,Hindi,185,29,9,Video
0919,India,Hindi,169,24,11,Video
0920,India,German,64,11,10,Text
0920,India,German,76,12,8,Text
0920,India,German,67,21,7,Text
0920,India,German,68,13,9,Text
0920,India,German,83,11,11,Text
0921,Australia,German,103,31,13,Video
0921,Australia,German,118,23,12,Video
0921,Australia,German,103,28,15,Video
0921,Australia,German,117,23,13,Video
0921,Australia,German,109,31,11,Video
0921,Australia,German,106,29,11,Video
0921,Australia,German,113,32,12,Video
0922,USA,English,73,12,8,Image
0922,USA,English,86,9,11,Image
0922,USA,English,85,10,12,Image
0922,USA,English,80,8,13,Image
0922,USA,English,80,13,12,Image
0922,USA,English,75,17,9,Image
0923,Germany,Hindi,139,18,10,Reel
0923,Germany,Hindi,137,18,8,Reel
0923,Germany,Hindi,143,11,8,Reel
0923,Germany,Hindi,147,15,9,Reel
0923,Germany,Hindi,134,11,7,Reel
0923,Germany,Hindi,147,18,11,Reel
0923,Germany,Hindi,131,16,6,Reel
0924,Germany,Japanese,123,24,14,Image
0924,Germany,Japanese,112,18,17,Image
0924,Germany,Japanese,126,22,19,Image
0924,Germany,Japanese,128,22,15,Image
0924,Germany,Japanese,114,24,16,Image
0925,Brazil,English,182,29,27,Video
0925,Brazil,English,181,21,28,Video
0925,Brazil,English,185,22,29,Video
0925,Brazil,English,191,19,26,Video
0926,UK,Spanish,75,5,14,Reel
0926,UK,Spanish,75,9,13,Reel
0926,UK,Spanish,76,9,10,Reel
0926,UK,Spanish,81,4,15,Reel
0926,UK,Spanish,73,13,12,Reel
0926,UK,Spanish,67,9,9,Reel
0927,Canada,English,106,26,10,Text
0927,Canada,English,112,21,13,Text
0927,Canada,English,111,17,7,Text
0928,India,English,88,17,15,Image
0928,India,English,93,17,16,Image
0928,India,English,93,16,18,Image
0928,India,English,84,20,12,Image
0928,India,English,91,15,17,Image
0928,India,English,84,19,16,Image
0929,Japan,English,152,31,11,Text
0929,Japan,English,146,35,9,Text
0929,Japan,English,143,34,10,Text
0930,France,Hindi,81,10,12,Reel
0930,France,Hindi,85,12,11,Reel
0930,France,Hindi,82,14,15,Reel
0930,France,Hindi,75,12,11,Reel
0930,France,Hindi,75,7,15,Reel
0930,France,Hindi,76,13,12,Reel
0930,France,Hindi,76,8,15,Reel
0931,France,Portuguese,53,17,13,Reel
0931,France,Portuguese,60,14,13,Reel
0931,France,Portuguese,56,15,13,Reel
0931,France,Portuguese,51,10,13,Reel
0931,France,Portuguese,68,10,11,Reel
0931,France,Portuguese,64,9,14,Reel
0931,France,Portuguese,56,13,8,Reel
0932,Italy,Spanish,92,20,15,Video
0932,Italy,Spanish,88,18,15,Video
0932,Italy,Spanish,88,19,19,Video
0932,Italy,Spanish,99,18,16,Video
0932,Italy,Spanish,95,15,18,Video
0932,Italy,Spanish,94,21,17,Video
0933,USA,English,107,13,13,Reel
0933,USA,English,109,19,13,Reel
0933,USA,English,94,12,13,Reel
0933,USA,English,107,17,11,Reel
0933,USA,English,109,12,13,Reel
0933,USA,English,101,11,13,Reel
0934,India,Spanish,175,23,14,Reel
0934,India,Spanish,183,26,17,Reel
0934,India,Spanish,165,21,15,Reel
0934,India,Spanish,185,25,12,Reel
0934,India,Spanish,185,20,14,Reel
0934,India,Spanish,180,20,17,Reel
0935,Brazil,English,70,18,9,Image
0935,Brazil,English,57,13,7,Image
0935,Brazil,English,54,21,7,Image
0935,Brazil,English,64,16,10,Image
0935,Brazil,English,57,21,7,Image
0935,Brazil,English,62,22,7,Image
0936,UK,French,63,2,4,Video
0936,UK,French,60,6,3,Video
0936,UK,French,50,9,4,Video
0936,UK,French,68,9,2,Video
0936,UK,French,61,6,8,Video
0936,UK,French,67,2,4,Video
0936,UK,French,59,9,8,Video
0937,Italy,Spanish,100,12,4,Reel
0937,Italy,Spanish,95,9,2,Reel
0937,Italy,Spanish,98,10,7,Reel
0937,Italy,Spanish,103,6,3,Reel
0938,USA,Spanish,91,30,11,Text
0938,USA,Spanish,103,27,12,Text
0938,USA,Spanish,105,22,14,Text
0938,USA,Spanish,95,30,14,Text
0938,USA,Spanish,94,30,16,Text
0939,Brazil,Spanish,114,32,8,Image
0939,Brazil,Spanish,125,34,10,Image
0939,Brazil,Spanish,126,34,13,Image
0939,Brazil,Spanish,130,36,7,Image
0939,Brazil,Spanish,113,29,13,Image
0940,Germany,Japanese,116,38,8,Text
0940,Germany,Japanese,123,28,8,Text
0940,Germany,Japanese,121,32,12,Text
0940,Germany,Japanese,112,28,13,Text
0941,Japan,French,203,31,21,Image
0941,Japan,French,207,23,23,Image
0941,Japan,French,213,22,21,Image
0942,Australia,Japanese,143,34,13,Video
0942,Australia,Japanese,146,31,9,Video
0942,Australia,Japanese,145,27,14,Video
0942,Australia,Japanese,137,32,11,Video
0943,Japan,Japanese,79,9,14,Text
0943,Japan,Japanese,69,14,17,Text
0943,Japan,Japanese,66,13,17,Text
0943,Japan,Japanese,66,10,15,Text
0943,Japan,Japanese,82,9,17,Text
0944,Germany,French,235,51,44,Reel
0944,Germany,French,227,49,46,Reel
0944,Germany,French,230,53,47,Reel
0945,Australia,Portuguese,121,14,15,Video
0945,Australia,Portuguese,120,20,14,Video
0945,Australia,Portuguese,119,17,12,Video
0945,Australia,Portuguese,126,16,13,Video
0945,Australia,Portuguese,114,16,11,Video
0945,Australia,Portuguese,112,20,15,Video
0945,Australia,Portuguese,120,23,13,Video
0946,Canada,Spanish,102,22,15,Text
0946,Canada,Spanish,86,12,19,Text
0946,Canada,Spanish,89,12,14,Text
0946,Canada,Spanish,89,14,15,Text
0946,Canada,Spanish,87,20,16,Text
0947,Germany,Portuguese,89,6,6,Reel
0947,Germany,Portuguese,75,6,11,Reel
0947,Germany,Portuguese,85,9,10,Reel
0947,Germany,Portuguese,82,12,8,Reel
0947,Germany,Portuguese,87,13,6,Reel
0947,Germany,Portuguese,93,13,7,Reel
0948,Japan,French,89,8,12,Video
0948,Japan,French,101,7,11,Video
0948,Japan,French,88,17,11,Video
0948,Japan,French,98,17,12,Video
0948,Japan,French,105,15,10,Video
0948,Japan,French,103,17,13,Video
0949,Brazil,Spanish,72,13,7,Text
0949,Brazil,Spanish,80,7,11,Text
0949,Brazil,Spanish,66,13,9,Text
0949,Brazil,Spanish,66,9,8,Text
0949,Brazil,Spanish,78,9,12,Text
0949,Brazil,Spanish,73,17,11,Text
0950,Japan,German,76,23,10,Video
0950,Japan,German,83,23,10,Video
0950,Japan,German,68,17,13,Video
0950,Japan,German,85,17,15,Video
0950,Japan,German,73,26,9,Video
0950,Japan,German,81,19,15,Video
0951,Japan,French,49,15,8,Text
0951,Japan,French,57,15,8,Text
0951,Japan,French,61,8,12,Text
0951,Japan,French,65,7,7,Text
0951,Japan,French,59,8,12,Text
0951,Japan,French,55,16,9,Text
0951,Japan,French,63,9,9,Text
0952,Italy,German,105,10,19,Image
0952,Italy,German,104,14,18,Image
0952,Italy,German,119,10,23,Image
0952,Italy,German,119,6,19,Image
0953,Australia,English,109,13,22,Text
0953,Australia,English,97,13,19,Text
0953,Australia,English,112,16,17,Text
0953,Australia,English,108,15,16,Text
0953,Australia,English,101,14,17,Text
0954,Germany,French,97,30,17,Text
0954,Germany,French,111,33,17,Text
0954,Germany,French,110,33,16,Text
0954,Germany,French,94,30,16,Text
0955,Brazil,German,72,21,15,Text
0955,Brazil,German,83,26,13,Text
0955,Brazil,German,82,16,13,Text
0955,Brazil,German,73,25,12,Text
0955,Brazil,German,68,20,13,Text
0956,Italy,Portuguese,144,29,21,Image
0956,Italy,Portuguese,153,31,23,Image
0956,Italy,Portuguese,142,29,25,Image
0956,Italy,Portuguese,151,22,27,Image
0956,Italy,Portuguese,154,31,22,Image
0957,Australia,English,81,23,10,Image
0957,Australia,English,73,20,6,Image
0957,Australia,English,75,23,10,Image
0957,Australia,English,71,21,10,Image
0957,Australia,English,78,21,10,Image
0958,France,Japanese,35,11,8,Text
0958,France,Japanese,25,5,8,Text
0958,France,Japanese,31,4,5,Text
0958,France,Japanese,30,12,4,Text
0958,France,Japanese,25,9,9,Text
0958,France,Japanese,37,12,4,Text
0959,Japan,Portuguese,170,28,6,Reel
0959,Japan,Portuguese,154,25,8,Reel
0959,Japan,Portuguese,170,33,11,Reel
0959,Japan,Portuguese,167,28,7,Reel
0960,Australia,Portuguese,103,26,19,Text
0960,Australia,Portuguese,114,22,23,Text
0960,Australia,Portuguese,107,29,24,Text
0960,Australia,Portuguese,110,20,20,Text
0960,Australia,Portuguese,108,24,22,Text
0961,Italy,Portuguese,74,20,18,Video
0961,Italy,Portuguese,76,12,18,Video
0961,Italy,Portuguese,91,17,18,Video
0961,Italy,Portuguese,91,21,18,Video
0962,France,Spanish,195,40,36,Image
0962,France,Spanish,198,40,35,Image
0962,France,Spanish,197,42,36,Image
0962,France,Spanish,199,45,31,Image
0963,Italy,Japanese,62,9,11,Text
0963,Italy,Japanese,55,14,11,Text
0963,Italy,Japanese,46,10,11,Text
0963,Italy,Japanese,43,18,10,Text
0963,Italy,Japanese,47,9,10,Text
0963,Italy,Japanese,54,19,7,Text
0963,Italy,Japanese,55,9,12,Text
0964,Japan,Japanese,174,44,33,Video
0964,Japan,Japanese,166,46,30,Video
0964,Japan,Japanese,175,46,33,Video
0965,Japan,Japanese,268,76,49,Image
0965,Japan,Japanese,286,81,52,Image
0965,Japan,Japanese,271,73,49,Image
0966,Brazil,French,106,17,8,Text
0966,Brazil,French,95,14,9,Text
0966,Brazil,French,97,17,11,Text
0966,Brazil,French,96,13,14,Text
0966,Brazil,French,88,20,8,Text
0967,UK,Portuguese,65,13,14,Video
0967,UK,Portuguese,83,14,16,Video
0967,UK,Portuguese,77,23,14,Video
0967,UK,Portuguese,81,20,15,Video
0967,UK,Portuguese,80,22,14,Video
0967,UK,Portuguese,76,14,10,Video
0967,UK,Portuguese,72,21,12,Video
0968,Japan,Japanese,36,3,7,Text
0968,Japan,Japanese,45,6,9,Text
0968,Japan,Japanese,49,3,6,Text
0968,Japan,Japanese,48,5,6,Text
0968,Japan,Japanese,51,5,9,Text
0968,Japan,Japanese,46,1,9,Text
0969,Canada,German,120,11,14,Text
0969,Canada,German,115,13,11,Text
0969,Canada,German,108,10,14,Text
0969,Canada,German,105,16,11,Text
0969,Canada,German,114,12,13,Text
0970,UK,Hindi,140,36,17,Video
0970,UK,Hindi,137,32,13,Video
0970,UK,Hindi,147,40,16,Video
0970,UK,Hindi,146,39,19,Video
0970,UK,Hindi,151,31,15,Video
0971,Italy,English,23,3,0,Text
0971,Italy,English,35,9,0,Text
0971,Italy,English,21,0,5,Text
0971,Italy,English,35,5,2,Text
0971,Italy,English,32,5,0,Text
0972,Germany,English,85,17,5,Image
0972,Germany,English,68,23,4,Image
0972,Germany,English,81,19,8,Image
0972,Germany,English,79,23,8,Image
0972,Germany,English,73,17,4,Image
0973,Japan,Hindi,56,16,5,Image
0973,Japan,Hindi,52,18,1,Image
0973,Japan,Hindi,64,10,3,Image
0973,Japan,Hindi,53,13,5,Image
0973,Japan,Hindi,54,13,5,Image
0973,Japan,Hindi,53,17,4,Image
0973,Japan,Hindi,56,15,0,Image
0974,Canada,German,188,18,35,Reel
0974,Canada,German,185,25,33,Reel
0974,Canada,German,189,21,32,Reel
0974,Canada,German,193,22,33,Reel
0975,India,French,223,40,45,Image
0975,India,French,228,42,45,Image
0975,India,French,240,46,45,Image
0976,Japan,French,181,53,14,Video
0976,Japan,French,178,57,13,Video
0976,Japan,French,173,49,11,Video
0976,Japan,French,174,56,12,Video
0976,Japan,French,193,48,15,Video
0977,UK,French,62,2,6,Image
0977,UK,French,67,6,3,Image
0977,UK,French,79,2,4,Image
0977,UK,French,77,10,8,Image
0977,UK,French,79,5,8,Image
0977,UK,French,78,7,9,Image
0977,UK,French,72,5,5,Image
0978,Japan,English,148,35,9,Reel
0978,Japan,English,132,29,11,Reel
0978,Japan,English,131,26,8,Reel
0978,Japan,English,140,36,8,Reel
0978,Japan,English,128,28,8,Reel
0979,Australia,Japanese,72,4,12,Image
0979,Australia,Japanese,71,10,10,Image
0979,Australia,Japanese,72,10,14,Image
0979,Australia,Japanese,71,12,10,Image
0979,Australia,Japanese,67,6,10,Image
0979,Australia,Japanese,72,5,10,Image
0980,Brazil,French,128,20,10,Text
0980,Brazil,French,131,20,10,Text
0980,Brazil,French,142,26,14,Text
0980,Brazil,French,144,27,13,Text
0981,Germany,Japanese,317,80,19,Video
0981,Germany,Japanese,313,89,25,Video
0981,Germany,Japanese,325,89,25,Video
0982,India,Hindi,129,34,26,Video
0982,India,Hindi,143,36,26,Video
0982,India,Hindi,137,30,27,Video
0982,India,Hindi,132,30,26,Video
0982,India,Hindi,131,37,23,Video
0983,Germany,Hindi,136,37,7,Reel
0983,Germany,Hindi,124,38,9,Reel
0983,Germany,Hindi,124,33,7,Reel
0983,Germany,Hindi,120,36,5,Reel
0983,Germany,Hindi,122,40,9,Reel
0983,Germany,Hindi,117,38,9,Reel
0983,Germany,Hindi,119,37,9,Reel
0984,India,Spanish,165,42,18,Reel
0984,India,Spanish,167,36,18,Reel
0984,India,Spanish,178,39,19,Reel
0984,India,Spanish,166,40,13,Reel
0984,India,Spanish,168,37,13,Reel
0985,Brazil,Hindi,100,13,3,Video
0985,Brazil,Hindi,99,13,4,Video
0985,Brazil,Hindi,91,10,3,Video
0985,Brazil,Hindi,98,11,6,Video
0985,Brazil,Hindi,82,14,2,Video
0985,Brazil,Hindi,96,19,1,Video
0986,Canada,Japanese,159,27,18,Video
0986,Canada,Japanese,161,32,18,Video
0986,Canada,Japanese,169,26,20,Video
0986,Canada,Japanese,155,33,24,Video
0986,Canada,Japanese,159,24,18,Video
0987,Italy,Spanish,222,23,37,Reel
0987,Italy,Spanish,216,25,37,Reel
0987,Italy,Spanish,213,20,41,Reel
0987,Italy,Spanish,224,28,41,Reel
0987,Italy,Spanish,226,21,38,Reel
0988,UK,Portuguese,145,37,26,Reel
0988,UK,Portuguese,160,35,28,Reel
0988,UK,Portuguese,155,36,31,Reel
0988,UK,Portuguese,145,33,31,Reel
0988,UK,Portuguese,147,33,27,Reel
0988,UK,Portuguese,146,37,32,Reel
0988,UK,Portuguese,145,33,27,Reel
0989,UK,German,88,21,17,Text
